id,availablecar,availablemotor,update_time
TPE1578,130,0,Mon Jan 19 03:31:00 CST 2026
TPE1581,494,-9,Mon Jan 19 03:31:00 CST 2026
TPE1585,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1589,9,113,Mon Jan 19 03:31:00 CST 2026
TPE1595,16,-9,Mon Jan 19 03:31:00 CST 2026
TPE1598,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1599,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1600,15,2,Mon Jan 19 03:31:00 CST 2026
TPE1602,10,22,Mon Jan 19 03:31:00 CST 2026
TPE1604,26,105,Mon Jan 19 03:31:00 CST 2026
TPE1620,142,-9,Mon Jan 19 03:31:00 CST 2026
TPE1622,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1623,0,167,Mon Jan 19 03:31:00 CST 2026
TPE1624,27,-9,Mon Jan 19 03:31:00 CST 2026
TPE1626,7,-9,Mon Jan 19 03:31:00 CST 2026
TPE1634,17,-9,Mon Jan 19 03:31:00 CST 2026
TPE1641,20,-9,Mon Jan 19 03:31:00 CST 2026
TPE1642,38,-9,Mon Jan 19 03:31:00 CST 2026
TPE1648,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1650,13,173,Mon Jan 19 03:31:00 CST 2026
TPE1661,1233,3697,Mon Jan 19 03:31:00 CST 2026
TPE1667,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1674,20,-9,Mon Jan 19 03:31:00 CST 2026
TPE1675,41,0,Mon Jan 19 03:31:00 CST 2026
TPE1676,34,53,Mon Jan 19 03:31:00 CST 2026
TPE1683,4,-9,Mon Jan 19 03:31:00 CST 2026
TPE1686,66,-9,Mon Jan 19 03:31:00 CST 2026
TPE1688,12,-9,Mon Jan 19 03:31:00 CST 2026
TPE1690,0,-9,Mon Jan 19 03:31:00 CST 2026
TPE1693,12,-9,Mon Jan 19 03:31:00 CST 2026
TPE1695,8,-9,Mon Jan 19 03:31:00 CST 2026
TPE1698,11,-9,Mon Jan 19 03:31:00 CST 2026
TPE1702,6,-9,Mon Jan 19 03:31:00 CST 2026
TPE1708,0,2,Mon Jan 19 03:31:00 CST 2026
TPE1715,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1716,16,-9,Mon Jan 19 03:31:00 CST 2026
TPE1717,3,0,Mon Jan 19 03:31:00 CST 2026
TPE1722,15,0,Mon Jan 19 03:31:00 CST 2026
TPE1726,62,47,Mon Jan 19 03:31:00 CST 2026
TPE1733,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1734,54,0,Mon Jan 19 03:31:00 CST 2026
TPE1736,26,0,Mon Jan 19 03:31:00 CST 2026
TPE1742,37,22,Mon Jan 19 03:31:00 CST 2026
TPE1751,8,-9,Mon Jan 19 03:31:00 CST 2026
TPE1756,60,-9,Mon Jan 19 03:31:00 CST 2026
TPE1759,7,-9,Mon Jan 19 03:31:00 CST 2026
TPE1761,5,-9,Mon Jan 19 03:31:00 CST 2026
TPE1767,6,91,Mon Jan 19 03:31:00 CST 2026
TPE1769,99,93,Mon Jan 19 03:31:00 CST 2026
TPE1772,16,-9,Mon Jan 19 03:31:00 CST 2026
TPE1773,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1777,101,346,Mon Jan 19 03:31:00 CST 2026
TPE1782,3,-9,Mon Jan 19 03:31:00 CST 2026
TPE1783,5,0,Mon Jan 19 03:31:00 CST 2026
TPE1785,17,235,Mon Jan 19 03:31:00 CST 2026
TPE1787,0,-9,Mon Jan 19 03:31:00 CST 2026
TPE1788,12,-9,Mon Jan 19 03:31:00 CST 2026
TPE1790,32,-9,Mon Jan 19 03:31:00 CST 2026
TPE1792,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1793,75,32,Mon Jan 19 03:31:00 CST 2026
TPE1795,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1805,37,0,Mon Jan 19 03:31:00 CST 2026
TPE1807,34,187,Mon Jan 19 03:31:00 CST 2026
TPE1809,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1813,1869,1441,Mon Jan 19 03:31:00 CST 2026
TPE1818,59,-9,Mon Jan 19 03:31:00 CST 2026
TPE1820,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1821,8,-9,Mon Jan 19 03:31:00 CST 2026
TPE1824,8,-9,Mon Jan 19 03:31:00 CST 2026
TPE1829,74,-9,Mon Jan 19 03:31:00 CST 2026
TPE1847,0,2,Mon Jan 19 03:31:00 CST 2026
TPE1859,13,-9,Mon Jan 19 03:31:00 CST 2026
TPE1864,51,50,Mon Jan 19 03:31:00 CST 2026
TPE1866,6,-9,Mon Jan 19 03:31:00 CST 2026
TPE1868,-9,-9,Mon Jan 19 03:31:00 CST 2026
TPE1870,51,210,Mon Jan 19 03:31:00 CST 2026
TPE1873,6,-9,Mon Jan 19 03:31:00 CST 2026
TPE1875,0,0,Mon Jan 19 03:31:00 CST 2026
TPE1876,57,427,Mon Jan 19 03:31:00 CST 2026
TPE1882,3,-9,Mon Jan 19 03:31:00 CST 2026
TPE1884,76,83,Mon Jan 19 03:31:00 CST 2026
TPE1888,50,136,Mon Jan 19 03:31:00 CST 2026
TPE1889,329,17,Mon Jan 19 03:31:00 CST 2026
TPE1894,58,-9,Mon Jan 19 03:31:00 CST 2026
TPE1897,101,26,Mon Jan 19 03:31:00 CST 2026
TPE0002,285,-9,Mon Jan 19 03:36:00 CST 2026
TPE0003,105,-9,Mon Jan 19 03:36:00 CST 2026
TPE0005,1283,0,Mon Jan 19 03:36:00 CST 2026
TPE0006,425,1432,Mon Jan 19 03:36:00 CST 2026
TPE0007,77,-9,Mon Jan 19 03:36:00 CST 2026
TPE0008,60,-9,Mon Jan 19 03:36:00 CST 2026
TPE0009,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0010,19,0,Mon Jan 19 03:36:00 CST 2026
TPE0011,332,-9,Mon Jan 19 03:36:00 CST 2026
TPE0014,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0015,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0020,63,0,Mon Jan 19 03:36:00 CST 2026
TPE0022,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0033,262,0,Mon Jan 19 03:36:00 CST 2026
TPE0038,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0040,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0046,98,-9,Mon Jan 19 03:36:00 CST 2026
TPE0049,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0050,276,-9,Mon Jan 19 03:36:00 CST 2026
TPE0051,181,283,Mon Jan 19 03:36:00 CST 2026
TPE0054,23,-9,Mon Jan 19 03:36:00 CST 2026
TPE0056,51,-9,Mon Jan 19 03:36:00 CST 2026
TPE0058,215,-9,Mon Jan 19 03:36:00 CST 2026
TPE0061,286,-9,Mon Jan 19 03:36:00 CST 2026
TPE0062,83,-9,Mon Jan 19 03:36:00 CST 2026
TPE0065,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0066,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0067,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0068,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0069,50,-9,Mon Jan 19 03:36:00 CST 2026
TPE0070,430,-9,Mon Jan 19 03:36:00 CST 2026
TPE0072,111,-9,Mon Jan 19 03:36:00 CST 2026
TPE0073,508,-9,Mon Jan 19 03:36:00 CST 2026
TPE0075,49,-9,Mon Jan 19 03:36:00 CST 2026
TPE0080,22,-9,Mon Jan 19 03:36:00 CST 2026
TPE0082,42,0,Mon Jan 19 03:36:00 CST 2026
TPE0084,132,-9,Mon Jan 19 03:36:00 CST 2026
TPE0085,58,100,Mon Jan 19 03:36:00 CST 2026
TPE0086,26,-9,Mon Jan 19 03:36:00 CST 2026
TPE0089,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0091,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0092,13,-9,Mon Jan 19 03:36:00 CST 2026
TPE0094,5,0,Mon Jan 19 03:36:00 CST 2026
TPE0095,337,197,Mon Jan 19 03:36:00 CST 2026
TPE0096,846,1738,Mon Jan 19 03:36:00 CST 2026
TPE0097,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0098,149,-9,Mon Jan 19 03:36:00 CST 2026
TPE0099,125,-9,Mon Jan 19 03:36:00 CST 2026
TPE0100,240,-9,Mon Jan 19 03:36:00 CST 2026
TPE0101,194,-9,Mon Jan 19 03:36:00 CST 2026
TPE0102,14,0,Mon Jan 19 03:36:00 CST 2026
TPE0103,29,-9,Mon Jan 19 03:36:00 CST 2026
TPE0104,17,-9,Mon Jan 19 03:36:00 CST 2026
TPE0106,32,-9,Mon Jan 19 03:36:00 CST 2026
TPE0108,138,-9,Mon Jan 19 03:36:00 CST 2026
TPE0109,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0110,390,-9,Mon Jan 19 03:36:00 CST 2026
TPE0114,14,-9,Mon Jan 19 03:36:00 CST 2026
TPE0115,32,0,Mon Jan 19 03:36:00 CST 2026
TPE0116,140,-9,Mon Jan 19 03:36:00 CST 2026
TPE0117,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0118,32,0,Mon Jan 19 03:36:00 CST 2026
TPE0120,66,0,Mon Jan 19 03:36:00 CST 2026
TPE0122,49,0,Mon Jan 19 03:36:00 CST 2026
TPE0123,40,-9,Mon Jan 19 03:36:00 CST 2026
TPE0125,44,0,Mon Jan 19 03:36:00 CST 2026
TPE0126,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0127,33,-9,Mon Jan 19 03:36:00 CST 2026
TPE0128,10,-9,Mon Jan 19 03:36:00 CST 2026
TPE0129,60,0,Mon Jan 19 03:36:00 CST 2026
TPE0130,245,0,Mon Jan 19 03:36:00 CST 2026
TPE0134,27,0,Mon Jan 19 03:36:00 CST 2026
TPE0136,62,100,Mon Jan 19 03:36:00 CST 2026
TPE0137,81,190,Mon Jan 19 03:36:00 CST 2026
TPE0138,10,-9,Mon Jan 19 03:36:00 CST 2026
TPE0139,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0140,45,-9,Mon Jan 19 03:36:00 CST 2026
TPE0142,17,0,Mon Jan 19 03:36:00 CST 2026
TPE0144,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0145,157,284,Mon Jan 19 03:36:00 CST 2026
TPE0147,34,-9,Mon Jan 19 03:36:00 CST 2026
TPE0148,27,-9,Mon Jan 19 03:36:00 CST 2026
TPE0150,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0151,87,-9,Mon Jan 19 03:36:00 CST 2026
TPE0152,4,-9,Mon Jan 19 03:36:00 CST 2026
TPE0153,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0154,52,-9,Mon Jan 19 03:36:00 CST 2026
TPE0156,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0157,25,-9,Mon Jan 19 03:36:00 CST 2026
TPE0158,49,0,Mon Jan 19 03:36:00 CST 2026
TPE0160,67,0,Mon Jan 19 03:36:00 CST 2026
TPE0161,45,0,Mon Jan 19 03:36:00 CST 2026
TPE0162,6,0,Mon Jan 19 03:36:00 CST 2026
TPE0164,37,-9,Mon Jan 19 03:36:00 CST 2026
TPE0169,39,-9,Mon Jan 19 03:36:00 CST 2026
TPE0170,28,-9,Mon Jan 19 03:36:00 CST 2026
TPE0176,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0177,31,-9,Mon Jan 19 03:36:00 CST 2026
TPE0178,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0181,82,87,Mon Jan 19 03:36:00 CST 2026
TPE0182,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0183,24,-9,Mon Jan 19 03:36:00 CST 2026
TPE0184,22,-9,Mon Jan 19 03:36:00 CST 2026
TPE0187,17,-9,Mon Jan 19 03:36:00 CST 2026
TPE0192,13,0,Mon Jan 19 03:36:00 CST 2026
TPE0201U01,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0201U02,313,-9,Mon Jan 19 03:36:00 CST 2026
TPE0201U03,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0203,12,-9,Mon Jan 19 03:36:00 CST 2026
TPE0204,5,-9,Mon Jan 19 03:36:00 CST 2026
TPE0206,13,-9,Mon Jan 19 03:36:00 CST 2026
TPE0207,31,-9,Mon Jan 19 03:36:00 CST 2026
TPE0214,259,-9,Mon Jan 19 03:36:00 CST 2026
TPE0215,11,0,Mon Jan 19 03:36:00 CST 2026
TPE0220,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0223,15,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U01,83,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U02,126,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U03,318,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U04,74,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U05,50,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U06,30,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U07,37,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U08,20,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U09,49,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U10,9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U11,7,-9,Mon Jan 19 03:36:00 CST 2026
TPE0228U12,6,-9,Mon Jan 19 03:36:00 CST 2026
TPE0229,80,19,Mon Jan 19 03:36:00 CST 2026
TPE0230,105,209,Mon Jan 19 03:36:00 CST 2026
TPE0231,113,-9,Mon Jan 19 03:36:00 CST 2026
TPE0232,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0233,9,0,Mon Jan 19 03:36:00 CST 2026
TPE0234,20,0,Mon Jan 19 03:36:00 CST 2026
TPE0237,14,-9,Mon Jan 19 03:36:00 CST 2026
TPE0238,67,-9,Mon Jan 19 03:36:00 CST 2026
TPE0239,232,76,Mon Jan 19 03:36:00 CST 2026
TPE0241,34,2,Mon Jan 19 03:36:00 CST 2026
TPE0242,33,-9,Mon Jan 19 03:36:00 CST 2026
TPE0247,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0249,11,-9,Mon Jan 19 03:36:00 CST 2026
TPE0251,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0255,245,376,Mon Jan 19 03:36:00 CST 2026
TPE0256,188,127,Mon Jan 19 03:36:00 CST 2026
TPE0258,4,-9,Mon Jan 19 03:36:00 CST 2026
TPE0259,23,0,Mon Jan 19 03:36:00 CST 2026
TPE0264,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0266,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0267,4,-9,Mon Jan 19 03:36:00 CST 2026
TPE0269,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0270,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0276,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0277,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0278,27,-9,Mon Jan 19 03:36:00 CST 2026
TPE0279,62,-9,Mon Jan 19 03:36:00 CST 2026
TPE0280,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0282,39,-9,Mon Jan 19 03:36:00 CST 2026
TPE0285,31,-9,Mon Jan 19 03:36:00 CST 2026
TPE0287,245,447,Mon Jan 19 03:36:00 CST 2026
TPE0288,17,-9,Mon Jan 19 03:36:00 CST 2026
TPE0299,48,-9,Mon Jan 19 03:36:00 CST 2026
TPE0300,17,-9,Mon Jan 19 03:36:00 CST 2026
TPE0302,49,0,Mon Jan 19 03:36:00 CST 2026
TPE0304,78,-9,Mon Jan 19 03:36:00 CST 2026
TPE0305,43,28,Mon Jan 19 03:36:00 CST 2026
TPE0311,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0313,4,-9,Mon Jan 19 03:36:00 CST 2026
TPE0314,7,-9,Mon Jan 19 03:36:00 CST 2026
TPE0315,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0316,776,0,Mon Jan 19 03:36:00 CST 2026
TPE0318,52,35,Mon Jan 19 03:36:00 CST 2026
TPE0319,40,-9,Mon Jan 19 03:36:00 CST 2026
TPE0320,49,-9,Mon Jan 19 03:36:00 CST 2026
TPE0321,20,-9,Mon Jan 19 03:36:00 CST 2026
TPE0322,10,-9,Mon Jan 19 03:36:00 CST 2026
TPE0324,15,-9,Mon Jan 19 03:36:00 CST 2026
TPE0330,399,-9,Mon Jan 19 03:36:00 CST 2026
TPE0334,307,133,Mon Jan 19 03:36:00 CST 2026
TPE0336,42,-9,Mon Jan 19 03:36:00 CST 2026
TPE0339,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0343,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0348,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0352,30,-9,Mon Jan 19 03:36:00 CST 2026
TPE0353,10,-9,Mon Jan 19 03:36:00 CST 2026
TPE0354,63,0,Mon Jan 19 03:36:00 CST 2026
TPE0355,90,-9,Mon Jan 19 03:36:00 CST 2026
TPE0356,12,0,Mon Jan 19 03:36:00 CST 2026
TPE0357,47,-9,Mon Jan 19 03:36:00 CST 2026
TPE0358,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0359,2,235,Mon Jan 19 03:36:00 CST 2026
TPE0360,29,0,Mon Jan 19 03:36:00 CST 2026
TPE0362,14,-9,Mon Jan 19 03:36:00 CST 2026
TPE0364,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0374,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0375,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0377,73,2,Mon Jan 19 03:36:00 CST 2026
TPE0378U01,70,0,Mon Jan 19 03:36:00 CST 2026
TPE0378U02,45,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U03,31,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U04,31,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U05,29,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U06,15,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U07,62,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U08,141,-9,Mon Jan 19 03:36:00 CST 2026
TPE0378U09,22,-9,Mon Jan 19 03:36:00 CST 2026
TPE0379,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0380,9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0381,8,0,Mon Jan 19 03:36:00 CST 2026
TPE0382,34,0,Mon Jan 19 03:36:00 CST 2026
TPE0383,56,0,Mon Jan 19 03:36:00 CST 2026
TPE0384,17,2,Mon Jan 19 03:36:00 CST 2026
TPE0387,207,166,Mon Jan 19 03:36:00 CST 2026
TPE0395,54,-9,Mon Jan 19 03:36:00 CST 2026
TPE0398,7,-9,Mon Jan 19 03:36:00 CST 2026
TPE0399,252,-9,Mon Jan 19 03:36:00 CST 2026
TPE0401,40,61,Mon Jan 19 03:36:00 CST 2026
TPE0402,77,0,Mon Jan 19 03:36:00 CST 2026
TPE0404,93,68,Mon Jan 19 03:36:00 CST 2026
TPE0405,407,-9,Mon Jan 19 03:36:00 CST 2026
TPE0407,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0409,6,-9,Mon Jan 19 03:36:00 CST 2026
TPE0410,69,36,Mon Jan 19 03:36:00 CST 2026
TPE0413,23,0,Mon Jan 19 03:36:00 CST 2026
TPE0418,8,-9,Mon Jan 19 03:36:00 CST 2026
TPE0421,65,1,Mon Jan 19 03:36:00 CST 2026
TPE0425,69,7,Mon Jan 19 03:36:00 CST 2026
TPE0428,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0435,23,6,Mon Jan 19 03:36:00 CST 2026
TPE0436,109,-9,Mon Jan 19 03:36:00 CST 2026
TPE0438,0,573,Mon Jan 19 03:36:00 CST 2026
TPE0441,49,-9,Mon Jan 19 03:36:00 CST 2026
TPE0444,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0447,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0449,23,48,Mon Jan 19 03:36:00 CST 2026
TPE0450,173,163,Mon Jan 19 03:36:00 CST 2026
TPE0451,7,-9,Mon Jan 19 03:36:00 CST 2026
TPE0456,1,-9,Mon Jan 19 03:36:00 CST 2026
TPE0459,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0463,1038,0,Mon Jan 19 03:36:00 CST 2026
TPE0468,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0476,379,500,Mon Jan 19 03:36:00 CST 2026
TPE0479,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0482,36,-9,Mon Jan 19 03:36:00 CST 2026
TPE0489,71,-9,Mon Jan 19 03:36:00 CST 2026
TPE0493,20,-9,Mon Jan 19 03:36:00 CST 2026
TPE0495,183,20,Mon Jan 19 03:36:00 CST 2026
TPE0497,81,-9,Mon Jan 19 03:36:00 CST 2026
TPE0502,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0505,54,245,Mon Jan 19 03:36:00 CST 2026
TPE0506,6,-9,Mon Jan 19 03:36:00 CST 2026
TPE0508,79,39,Mon Jan 19 03:36:00 CST 2026
TPE0512,-9,51,Mon Jan 19 03:36:00 CST 2026
TPE0513,-9,151,Mon Jan 19 03:36:00 CST 2026
TPE0514,6,-9,Mon Jan 19 03:36:00 CST 2026
TPE0515,11,-9,Mon Jan 19 03:36:00 CST 2026
TPE0527,173,0,Mon Jan 19 03:36:00 CST 2026
TPE0528,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0529,53,-9,Mon Jan 19 03:36:00 CST 2026
TPE0530,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0534,27,249,Mon Jan 19 03:36:00 CST 2026
TPE0535,61,108,Mon Jan 19 03:36:00 CST 2026
TPE0536,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0537,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0538,8,-9,Mon Jan 19 03:36:00 CST 2026
TPE0539,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0564,14,-9,Mon Jan 19 03:36:00 CST 2026
TPE0567,19,90,Mon Jan 19 03:36:00 CST 2026
TPE0570,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0571,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0575,82,-9,Mon Jan 19 03:36:00 CST 2026
TPE0579,16,-9,Mon Jan 19 03:36:00 CST 2026
TPE0587,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0591,22,-9,Mon Jan 19 03:36:00 CST 2026
TPE0593,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0596,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0598,564,1765,Mon Jan 19 03:36:00 CST 2026
TPE0599,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0601,26,-9,Mon Jan 19 03:36:00 CST 2026
TPE0604,116,0,Mon Jan 19 03:36:00 CST 2026
TPE0606,164,51,Mon Jan 19 03:36:00 CST 2026
TPE0607,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0610,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0613,2,2,Mon Jan 19 03:36:00 CST 2026
TPE0614,148,0,Mon Jan 19 03:36:00 CST 2026
TPE0615,39,1,Mon Jan 19 03:36:00 CST 2026
TPE0616,207,108,Mon Jan 19 03:36:00 CST 2026
TPE0623,128,315,Mon Jan 19 03:36:00 CST 2026
TPE0624,265,-9,Mon Jan 19 03:36:00 CST 2026
TPE0628,40,2,Mon Jan 19 03:36:00 CST 2026
TPE0630,19,-9,Mon Jan 19 03:36:00 CST 2026
TPE0632,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0633,6,-9,Mon Jan 19 03:36:00 CST 2026
TPE0634,83,191,Mon Jan 19 03:36:00 CST 2026
TPE0636,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0638,14,-9,Mon Jan 19 03:36:00 CST 2026
TPE0639,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0644,0,64,Mon Jan 19 03:36:00 CST 2026
TPE0645,278,-9,Mon Jan 19 03:36:00 CST 2026
TPE0650,36,0,Mon Jan 19 03:36:00 CST 2026
TPE0652,71,-9,Mon Jan 19 03:36:00 CST 2026
TPE0654,326,-9,Mon Jan 19 03:36:00 CST 2026
TPE0656,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0659,48,-9,Mon Jan 19 03:36:00 CST 2026
TPE0663,71,-9,Mon Jan 19 03:36:00 CST 2026
TPE0665,2,0,Mon Jan 19 03:36:00 CST 2026
TPE0666,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0668,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0677,120,876,Mon Jan 19 03:36:00 CST 2026
TPE0678,290,0,Mon Jan 19 03:36:00 CST 2026
TPE0680,114,0,Mon Jan 19 03:36:00 CST 2026
TPE0683,0,2,Mon Jan 19 03:36:00 CST 2026
TPE0690,79,91,Mon Jan 19 03:36:00 CST 2026
TPE0691,0,27,Mon Jan 19 03:36:00 CST 2026
TPE0702,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0706,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0707,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0709,97,536,Mon Jan 19 03:36:00 CST 2026
TPE0710,1,-9,Mon Jan 19 03:36:00 CST 2026
TPE0712,122,384,Mon Jan 19 03:36:00 CST 2026
TPE0714,29,-9,Mon Jan 19 03:36:00 CST 2026
TPE0715,15,10,Mon Jan 19 03:36:00 CST 2026
TPE0716,25,24,Mon Jan 19 03:36:00 CST 2026
TPE0717,39,-9,Mon Jan 19 03:36:00 CST 2026
TPE0718,85,-9,Mon Jan 19 03:36:00 CST 2026
TPE0721,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0722,58,1,Mon Jan 19 03:36:00 CST 2026
TPE0723,4,8,Mon Jan 19 03:36:00 CST 2026
TPE0724,0,0,Mon Jan 19 03:36:00 CST 2026
TPE0725,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0726,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0734,7,70,Mon Jan 19 03:36:00 CST 2026
TPE0735,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0739,137,189,Mon Jan 19 03:36:00 CST 2026
TPE0741,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0742,59,0,Mon Jan 19 03:36:00 CST 2026
TPE0752,198,57,Mon Jan 19 03:36:00 CST 2026
TPE0758,123,45,Mon Jan 19 03:36:00 CST 2026
TPE0762,107,-9,Mon Jan 19 03:36:00 CST 2026
TPE0766,488,532,Mon Jan 19 03:36:00 CST 2026
TPE0775,25,12,Mon Jan 19 03:36:00 CST 2026
TPE0776,548,218,Mon Jan 19 03:36:00 CST 2026
TPE0778,15,-9,Mon Jan 19 03:36:00 CST 2026
TPE0783,43,-9,Mon Jan 19 03:36:00 CST 2026
TPE0786,15,-9,Mon Jan 19 03:36:00 CST 2026
TPE0787,31,-9,Mon Jan 19 03:36:00 CST 2026
TPE0792,16,-9,Mon Jan 19 03:36:00 CST 2026
TPE0795,16,0,Mon Jan 19 03:36:00 CST 2026
TPE0799,6,-9,Mon Jan 19 03:36:00 CST 2026
TPE0800,-9,-9,Mon Jan 19 03:36:00 CST 2026
TPE0801,0,-9,Mon Jan 19 03:36:00 CST 2026
TPE0810,14,-9,Mon Jan 19 03:36:00 CST 2026
TPE0816,96,38,Mon Jan 19 03:36:00 CST 2026
